Wall time,Step,Value
1512933792.4093592,122420,-1.0
1512933825.7441015,122499,2.0
1512933833.448852,122552,-1.0
1512933970.5691252,122994,6.0
1512933986.9165955,123035,-2.0
1512933988.533497,123046,0.0
1512934005.6092336,123092,1.0
1512934010.2405143,123125,2.0
1512934011.0188792,123130,-8.0
1512934049.01328,123245,2.0
1512934067.3507593,123300,68.0
1512934122.685494,123461,9.0
1512934168.5746222,123645,-2.0
1512934204.97457,123768,75.0
1512934241.7020476,123890,-1.0
1512934295.6337519,124059,2.0
1512934333.514774,124184,38.0
1512934354.68764,124254,-79.0
1512934373.2032502,124312,11.0
1512934411.6253245,124428,6.0
1512934536.9681537,124542,12.0
1512934551.2058368,124553,-2.0
1512934744.6315722,125170,15.0
1512934762.0826368,125216,12.0
1512934821.4151103,125386,19.0
1512934920.5261142,125699,-9.0
1512935059.1940134,126162,-1.0
1512935080.0621564,126199,-9.0
1512935098.0917013,126255,-87.0
1512935176.74112,126527,0.0
1512935191.1590059,126559,-2.0
1512935194.8127158,126587,-2.0
1512935250.119821,126766,-1.0
1512935329.9330065,127039,-83.0
1512935367.3524833,127159,0.0
1512935459.7295702,127181,-17.0
1512935462.3910606,127198,-1.0
1512935574.2311814,127507,2.0
1512935599.9057448,127600,-1.0
1512935693.9185061,127880,-8.0
1512935734.8873134,128012,-8.0
1512935759.8869352,128109,-2.0
1512935820.7177234,128311,-7.0
1512935976.4346535,128773,2.0
1512936001.7595456,128865,-16.0
1512936028.54815,128955,-13.0
1512936106.0175965,129206,10.0
1512936141.0859513,129297,1.0
1512936170.186754,129396,63.0
1512936189.0515358,129451,0.0
1512936209.4246747,129525,-4.0
1512936210.4037032,129532,-1.0
1512936284.0531397,129769,-2.0
1512936506.2525797,130078,-1.0
1512936544.571437,130146,0.0
1512936587.3796365,130299,17.0
1512936602.6444612,130333,72.0
1512936606.589423,130361,1.0
1512936626.581112,130428,-1.0
1512936729.940369,130709,-66.0
1512936753.7459083,130803,-2.0
1512936830.3301663,131060,-8.0
1512936846.1894882,131104,-1.0
1512936848.5585167,131121,-2.0
1512936944.2638857,131395,2.0
1512936971.5509546,131503,5.0
1512937077.0995972,131838,-1.0
1512937094.0784838,131886,6.0
1512937116.8571944,131961,2.0
1512937128.826305,131974,4.0
1512937134.9984612,132014,83.0
1512937207.873239,132228,9.0
1512937267.0475986,132430,5.0
1512937271.9803545,132465,1.0
1512937312.0785966,132598,8.0
1512937514.4933038,132839,-43.0
1512937596.1687388,133078,-16.0
1512937651.127233,133261,-12.0
1512937694.5190103,133433,-7.0
1512937765.837456,133648,-4.0
1512937788.146049,133737,59.0
1512937861.0568216,133970,-58.0
1512937881.692964,134042,-11.0
1512937944.200996,134251,-40.0
1512937984.923588,134352,-100.0
1512938201.095146,134987,60.0
1512938245.390771,135149,100.0
1512938259.3051713,135176,-77.0
1512938264.4796596,135212,57.0
1512938264.783039,135214,-37.0
1512938413.7359467,135373,1.0
1512938442.6669536,135476,-6.0
1512938484.5682006,135569,0.0
1512938488.850014,135594,-1.0
1512938512.3404045,135672,-16.0
1512938513.1580827,135678,-1.0
1512938526.2278714,135683,2.0
1512938569.968957,135812,0.0
1512938728.6453674,136263,-1.0
1512938792.2782185,136475,-5.0
1512938795.2324958,136495,13.0
1512938972.705766,137052,4.0
1512939053.1875677,137312,-8.0
1512939054.993767,137324,-13.0
1512939113.9746146,137524,0.0
1512939133.7677457,137591,91.0
1512939134.8597417,137599,2.0
1512939170.9503608,137711,68.0
1512939337.8743262,137920,-8.0
1512939343.0907724,137953,-2.0
1512939491.851703,138334,-12.0
1512939553.8828857,138522,58.0
1512939559.9966972,138559,55.0
1512939578.4650056,138614,-1.0
1512939650.939222,138825,-22.0
1512939678.5521102,138943,-16.0
1512939733.684514,139103,2.0
1512939815.517909,139359,2.0
1512939835.8117468,139424,8.0
1512939838.1960123,139439,2.0
1512939838.88759,139443,2.0
1512939891.3774712,139584,-58.0
1512939990.8353403,139926,-12.0
1512940047.182995,140119,0.0
1512940089.7646751,140273,2.0
1512940239.3740382,140409,-63.0
1512940257.9588604,140464,-29.0
1512940359.1801596,140799,-2.0
1512940370.9768686,140807,-2.0
1512940395.2093935,140893,-9.0
1512940536.5903533,141292,-8.0
1512940590.9600036,141451,2.0
1512940594.777638,141475,98.0
1512940669.4178312,141698,-20.0
1512940671.3640609,141711,-2.0
1512940768.531078,142040,6.0
1512940811.2427223,142201,28.0
1512940822.4224591,142211,-5.0
1512940849.0487583,142328,1.0
1512940862.573576,142356,8.0
1512940916.5434546,142530,-6.0
1512941169.9587517,142998,1.0
1512941172.0428104,143013,63.0
1512941172.2380953,143014,55.0
1512941257.2921655,143206,-6.0
1512941375.6135542,143563,-1.0
1512941377.5042663,143577,-7.0
1512941396.5718615,143634,14.0
1512941398.7965004,143648,-57.0
1512941443.398932,143796,-15.0
1512941458.0015204,143824,0.0
1512941458.168351,143825,62.0
1512941618.1652014,144379,-2.0
1512941634.1235979,144413,0.0
