Wall time,Step,Value
1512946006.4882405,54915,9.0
1512946007.0226984,54920,3.0
1512946008.788279,54937,-14.0
1512946010.782061,54955,0.0
1512946041.7262962,55033,43.0
1512946147.58612,55235,-36.0
1512946180.863798,55344,-100.0
1512946207.2123015,55396,-16.0
1512946208.3441565,55406,82.0
1512946208.943725,55412,-2.0
1512946235.3122363,55457,19.0
1512946261.0357904,55492,-2.0
1512946292.0765529,55583,2.0
1512946379.0671527,55779,-1.0
1512946462.7824414,55956,-22.0
1512946464.7251763,55974,-31.0
1512946464.9419982,55976,42.0
1512946531.776289,56072,58.0
1512946531.8741999,56073,100.0
1512946536.8480096,56121,-42.0
1512946560.4100475,56137,38.0
1512946564.242741,56172,16.0
1512946564.9867258,56179,2.0
1512946566.0386245,56188,21.0
1512946621.6059127,56305,21.0
1512946645.2981331,56323,2.0
1512946795.2409003,56674,-1.0
1512946796.4507444,56686,-2.0
1512946797.2468724,56694,18.0
1512946849.6237762,56783,9.0
1512946851.4649212,56800,0.0
1512946854.3762035,56827,100.0
1512946881.225096,56877,88.0
1512946906.7849605,56923,-4.0
1512946937.079311,57006,10.0
1512946996.0568266,57150,-13.0
1512947017.9060853,57160,16.0
1512947048.994007,57253,68.0
1512947106.7297614,57397,28.0
1512947132.6428132,57444,8.0
1512947162.4688408,57528,-2.0
1512947220.176454,57656,0.0
1512947248.2458186,57715,-1.0
1512947274.796103,57748,-75.0
1512947278.2826989,57779,10.0
1512947300.8863928,57802,-92.0
1512947327.5455868,57866,6.0
1512947329.0139337,57879,-1.0
1512947330.6951914,57894,62.0
1512947357.1890063,57933,8.0
1512947387.8262923,58024,-28.0
1512947412.6914086,58069,2.0
1512947466.7286654,58188,1.0
1512947496.7072864,58270,64.0
1512947496.9537122,58272,-41.0
1512947498.6284428,58286,27.0
1512947522.3096066,58307,2.0
1512947631.9855595,58581,19.0
1512947633.1856627,58592,1.0
1512947713.0594833,58776,-1.0
1512947738.704342,58830,-62.0
1512947778.685802,58885,-83.0
1512947780.679758,58905,-1.0
1512947782.5947092,58924,1.0
1512947809.2618082,58981,-20.0
1512947837.4599462,59056,1.0
1512947838.6393664,59067,2.0
1512947891.5076756,59167,0.0
1512947892.8241427,59179,-1.0
1512947895.0491896,59199,2.0
1512947945.3581522,59300,1.0
1512947970.768808,59355,-96.0
1512947995.6757576,59405,-100.0
1512948023.9475117,59488,-98.0
1512948047.8968313,59531,94.0
1512948075.379569,59606,-78.0
1512948077.016096,59621,-19.0
1512948177.3455758,59840,42.0
1512948203.83957,59905,41.0
1512948206.6879673,59933,100.0
1512948285.4701703,60130,21.0
1512948308.5410545,60165,-6.0
1512948309.5033092,60175,-1.0
1512948339.961339,60281,-6.0
1512948388.4282806,60370,12.0
1512948392.0403185,60406,100.0
1512948442.526307,60519,9.0
1512948465.391188,60551,83.0
1512948469.362624,60591,1.0
1512948543.9758744,60748,-2.0
1512948624.9071844,60973,2.0
1512948648.32638,61010,1.0
1512948650.866818,61037,-1.0
1512948673.58705,61066,82.0
1512948673.921159,61069,60.0
1512948677.017603,61099,-100.0
1512948700.6759522,61140,-2.0
1512948701.4840553,61148,63.0
1512948777.7053475,61316,-2.0
1512948781.4304993,61353,85.0
1512948804.765059,61386,0.0
1512948835.0500157,61487,-21.0
1512948957.015363,61757,2.0
1512948983.2266753,61815,40.0
1512948983.882515,61821,30.0
1512949006.7052083,61850,-5.0
1512949008.3999968,61866,-2.0
1512949031.7254202,61901,-4.0
1512949035.8817573,61943,1.0
1512949059.7339613,61978,6.0
1512949060.6114037,61986,-2.0
1512949085.4837632,62033,2.0
1512949111.9445765,62097,-42.0
1512949137.9791353,62159,147.0
1512949139.0163176,62169,-46.0
1512949165.925973,62242,-22.0
1512949166.8611636,62252,1.0
1512949188.7402422,62274,-63.0
1512949192.1877913,62306,15.0
1512949246.111636,62454,-22.0
1512949246.6177032,62459,98.0
1512949268.8784046,62480,43.0
1512949298.6062043,62575,2.0
1512949324.794485,62634,27.0
1512949326.5403216,62651,-74.0
1512949347.6832335,62661,2.0
1512949374.275751,62725,75.0
1512949377.667251,62757,-16.0
1512949402.4847555,62802,16.0
1512949460.7606778,62937,-1.0
1512949515.6708033,63052,1.0
1512949519.3310406,63088,-1.0
1512949547.45921,63134,100.0
1512949548.7139738,63145,1.0
1512949549.4347594,63151,100.0
1512949578.5565681,63197,7.0
1512949581.217811,63220,-2.0
1512949638.157874,63317,2.0
1512949665.1427016,63366,1.0
1512949726.1109757,63524,52.0
1512949869.5518148,63834,32.0
1512949895.8405998,63889,56.0
1512949924.6291418,63958,-2.0
1512949951.7525272,64012,-99.0
1512949954.8615456,64040,-42.0
1512949955.5073605,64046,-2.0
1512950009.1921208,64158,-10.0
1512950037.059103,64236,2.0
