Wall time,Step,Value
1512528742.8209083,18067,2.0
1512528743.1136763,18074,1.0
1512528745.4855015,18122,1.0
1512528748.207431,18178,1.0
1512528750.9732244,18231,2.0
1512528756.1075566,18317,2.0
1512528756.5398817,18327,43.0
1512528758.3349311,18364,1.0
1512528758.7622273,18371,2.0
1512528758.84776,18373,2.0
1512528767.3664298,18558,1.0
1512528767.6848874,18563,0.0
1512528769.1391804,18594,1.0
1512528769.1871283,18595,2.0
1512528769.4402099,18601,-1.0
1512528771.7442663,18651,2.0
1512528771.9136038,18655,2.0
1512528772.5099852,18666,1.0
1512528777.703022,18772,-1.0
1512528779.3970866,18807,25.0
1512528788.4395807,18994,1.0
1512528788.6851442,19000,1.0
1512528790.3460221,19034,1.0
1512528790.9169726,19044,1.0
1512528791.682433,19061,84.0
1512528792.9595995,19086,44.0
1512528794.313536,19115,2.0
1512528796.0295343,19153,-1.0
1512528802.5368505,19293,2.0
1512528806.6746569,19378,1.0
1512528810.289852,19455,43.0
1512528811.4903677,19480,1.0
1512528812.7624712,19507,2.0
1512528812.8530486,19509,2.0
1512528812.986149,19512,1.0
1512528815.7101262,19570,1.0
1512528816.1030858,19579,2.0
1512528819.1030724,19645,2.0
1512528819.3459728,19648,6.0
1512528822.0466156,19707,2.0
1512528823.043377,19727,2.0
1512528823.305875,19733,2.0
1512528825.5405736,19779,2.0
1512528827.5796247,19819,-1.0
1512528827.9708686,19827,28.0
1512528830.8024771,19880,6.0
1512528831.189489,19888,6.0
1512528831.6907458,19899,2.0
1512528838.002511,20027,2.0
1512528838.1342614,20030,1.0
1512528838.8606608,20044,1.0
1512528846.4751103,20199,2.0
1512528846.7700036,20205,2.0
1512528846.9511619,20209,2.0
1512528852.9744663,20278,1.0
1512528853.8993409,20294,1.0
1512528854.1427877,20299,0.0
1512528854.351351,20303,2.0
1512528855.631529,20326,1.0
1512528861.7382624,20446,1.0
1512528862.4696171,20459,2.0
1512528863.589802,20480,1.0
1512528864.4760478,20500,1.0
1512528865.4933271,20516,1.0
1512528868.202724,20567,2.0
1512528869.5374715,20592,1.0
1512528874.0792263,20672,1.0
1512528874.2831268,20676,1.0
1512528875.0213623,20691,2.0
1512528875.8033793,20705,2.0
1512528879.8975022,20785,2.0
1512528880.762324,20801,2.0
1512528891.3851295,21008,-1.0
1512528893.4529924,21043,2.0
1512528895.6308622,21086,1.0
1512528897.6238647,21123,-2.0
1512528897.6680703,21124,1.0
1512528899.427258,21160,1.0
1512528900.4246063,21181,-1.0
1512528902.0538244,21214,1.0
1512528902.8120658,21228,1.0
1512528905.9918926,21292,1.0
1512528908.7826602,21344,1.0
1512528910.4632547,21377,2.0
1512528913.723069,21440,1.0
1512528914.9398782,21465,2.0
1512528920.272689,21561,2.0
1512528921.6413255,21586,1.0
1512528923.2375011,21615,2.0
1512528923.5297,21621,2.0
1512528923.9983256,21631,2.0
1512528925.5795283,21658,1.0
1512528925.7510688,21661,2.0
1512528928.882183,21709,13.0
1512528929.5696857,21722,1.0
1512528929.8239918,21727,2.0
1512528931.9814596,21765,2.0
1512528932.5260527,21776,1.0
1512528933.7116787,21797,2.0
1512528935.663521,21835,2.0
1512528936.875622,21857,2.0
1512528938.2219763,21885,2.0
1512528938.6866403,21892,1.0
1512528938.8787973,21896,1.0
1512528939.4589307,21908,1.0
1512528939.5528917,21910,1.0
1512528944.3485193,22003,2.0
1512528947.1392498,22054,1.0
1512528948.3180857,22078,1.0
1512528950.983722,22127,2.0
1512528956.1482193,22225,2.0
1512528957.3516366,22247,2.0
1512528961.3128853,22324,42.0
1512528962.183083,22339,2.0
1512528963.8430274,22372,1.0
1512528965.382421,22402,1.0
1512528966.02728,22416,1.0
1512528966.5046647,22426,1.0
1512528966.9755304,22433,2.0
1512528968.943208,22472,1.0
1512528971.6542604,22527,2.0
1512528972.5960305,22544,1.0
1512528973.010074,22553,2.0
1512528973.47731,22560,1.0
1512528973.718976,22565,-1.0
1512528977.7648993,22644,1.0
1512528979.4507117,22676,1.0
1512528980.6759655,22700,1.0
1512528981.1499045,22710,1.0
1512528982.490602,22736,1.0
1512528984.3436475,22772,1.0
1512528986.5266066,22813,0.0
1512528986.5727265,22814,19.0
1512528993.3930917,22945,2.0
1512528994.125576,22960,1.0
1512528996.4478214,23007,2.0
1512528997.0311592,23017,2.0
1512528998.0680408,23039,2.0
1512528999.448342,23065,2.0
1512529007.1372375,23213,1.0
1512529008.6362922,23242,1.0
1512529010.4390385,23276,1.0
1512529012.1666481,23309,2.0
1512529013.560589,23336,1.0
1512529015.8289132,23379,2.0
1512529018.2142973,23425,2.0
1512529018.402528,23429,2.0
1512529019.61069,23455,2.0
1512529019.8752985,23458,1.0
1512529021.1271956,23485,-2.0
1512529021.1726716,23486,1.0
1512529023.7621212,23536,1.0
1512529024.8025136,23556,1.0
1512529025.4576452,23569,2.0
1512529027.0667636,23600,1.0
1512529030.6670978,23672,1.0
1512529031.363989,23684,1.0
1512529031.5960684,23689,2.0
1512529035.0760512,23759,2.0
1512529035.5539052,23769,53.0
1512529035.6467106,23771,2.0
1512529045.7432773,23965,2.0
1512529046.10668,23970,1.0
1512529046.8224916,23985,2.0
1512529048.2840123,24013,2.0
1512529048.747131,24023,2.0
1512529050.3934476,24055,-49.0
1512529051.4000213,24074,42.0
1512529052.1037817,24089,2.0
1512529054.920289,24141,2.0
1512529055.941072,24160,1.0
1512529055.986511,24161,2.0
1512529057.207068,24186,1.0
1512529057.7074392,24194,-2.0
1512529059.5154185,24230,1.0
1512529061.3031783,24265,2.0
1512529064.136042,24320,1.0
1512529066.0750585,24357,2.0
1512529066.6847017,24369,2.0
1512529067.37403,24383,-1.0
1512529068.768242,24411,-54.0
1512529068.8163266,24412,1.0
1512529072.378386,24448,1.0
1512529076.5340273,24529,-1.0
1512529076.8124251,24534,6.0
1512529076.8606305,24535,2.0
1512529078.7482421,24573,2.0
1512529079.4874642,24586,42.0
1512529080.9507697,24615,2.0
1512529085.7682917,24711,2.0
1512529086.4847593,24726,1.0
1512529087.3088617,24741,2.0
1512529088.5763679,24767,2.0
1512529091.0351014,24815,2.0
1512529092.1262314,24836,1.0
1512529092.494298,24844,1.0
1512529094.8342588,24891,2.0
1512529095.5633621,24904,1.0
1512529096.1000235,24915,2.0
1512529096.5442417,24925,2.0
1512529097.0685456,24933,-1.0
1512529098.7104194,24965,2.0
1512529101.209769,25016,6.0
1512529102.3571537,25037,2.0
1512529104.2219133,25074,1.0
1512529106.0457995,25109,2.0
1512529112.5684502,25238,1.0
1512529122.473092,25430,1.0
1512529127.135486,25521,-1.0
1512529128.9311876,25557,28.0
1512529129.6632047,25570,6.0
1512529129.9475675,25576,1.0
1512529132.1935017,25623,2.0
1512529132.3265514,25626,1.0
1512529134.5860732,25670,1.0
1512529137.8733647,25733,2.0
1512529138.4017992,25744,1.0
1512529143.746118,25849,2.0
1512529148.6533644,25941,2.0
1512529149.7582052,25962,1.0
1512529150.1268296,25970,1.0
1512529154.6538506,26056,1.0
1512529154.9347308,26062,16.0
1512529156.6127882,26092,6.0
1512529158.412255,26125,2.0
1512529158.4578052,26126,1.0
1512529160.17819,26159,2.0
1512529161.3764884,26181,2.0
1512529161.474363,26183,2.0
1512529161.9107592,26191,2.0
1512529165.072277,26248,1.0
1512529167.21341,26288,1.0
1512529170.3916116,26351,2.0
1512529171.4468079,26370,1.0
1512529175.787219,26456,1.0
1512529176.0705738,26462,1.0
1512529177.67237,26493,9.0
1512529177.7190597,26494,1.0
1512529178.5003042,26508,1.0
1512529179.929082,26536,1.0
1512529193.1633599,26790,1.0
1512529195.4980164,26837,2.0
1512529196.964424,26866,1.0
1512529197.1515157,26870,1.0
1512529199.7944357,26921,2.0
1512529202.2104406,26970,1.0
1512529203.4075482,26993,2.0
1512529203.463895,26994,21.0
1512529205.6622095,27038,1.0
1512529206.844005,27061,2.0
1512529213.6200926,27164,6.0
1512529217.771976,27245,2.0
1512529222.5546076,27338,6.0
1512529224.784862,27381,2.0
1512529228.412435,27450,1.0
1512529229.5201495,27472,1.0
1512529231.7287898,27517,-2.0
1512529236.52548,27615,2.0
1512529237.7814736,27640,1.0
1512529240.5641272,27696,1.0
1512529240.8416185,27702,1.0
1512529241.0646703,27707,-37.0
1512529241.8164735,27721,2.0
1512529243.177713,27748,1.0
1512529248.7648542,27860,1.0
1512529249.1713483,27869,2.0
1512529250.3637602,27892,1.0
1512529251.2708764,27909,2.0
1512529254.0520318,27967,2.0
1512529254.9684346,27983,2.0
1512529255.0176508,27984,1.0
1512529261.7885513,28123,-1.0
1512529267.0699337,28228,62.0
1512529270.1284866,28289,9.0
1512529272.722281,28343,2.0
1512529276.6353126,28420,1.0
1512529279.2015588,28474,1.0
1512529279.932408,28488,1.0
1512529283.4416144,28561,2.0
1512529284.0522587,28574,1.0
1512529289.7205772,28685,2.0
1512529290.4106088,28700,1.0
1512529294.9435923,28785,2.0
1512529294.9950614,28786,6.0
1512529295.1282606,28789,2.0
1512529296.7641132,28822,8.0
1512529298.6086576,28859,2.0
1512529303.7150364,28961,2.0
1512529304.838363,28986,6.0
1512529306.076707,29010,1.0
1512529308.1829188,29050,1.0
1512529312.3792493,29132,1.0
1512529317.5266724,29235,44.0
1512529321.7688434,29321,-1.0
1512529322.479578,29337,-1.0
1512529323.5880466,29358,1.0
1512529325.2621622,29391,2.0
1512529326.350142,29412,6.0
1512529328.851041,29464,6.0
1512529329.3482513,29472,1.0
1512529331.5732837,29517,-1.0
1512529332.7115686,29538,1.0
1512529332.9875631,29544,1.0
1512529334.4960394,29570,1.0
1512529343.4480622,29744,-1.0
1512529346.2409313,29793,-1.0
1512529346.8853192,29806,-2.0
1512529347.2890167,29815,87.0
1512529348.7553706,29845,2.0
1512529356.2065518,29954,1.0
1512529356.3292334,29956,16.0
1512529356.6609,29963,2.0
1512529357.2445745,29976,1.0
1512529358.3464532,29996,1.0
1512529358.8365211,30006,1.0
1512529359.8196318,30024,1.0
1512529367.112402,30153,2.0
1512529367.2547262,30156,1.0
1512529368.066917,30172,1.0
1512529368.427412,30177,2.0
1512529371.7441616,30240,-2.0
1512529373.5967634,30276,84.0
1512529375.5295603,30312,1.0
1512529380.7561007,30411,2.0
1512529381.9967554,30435,2.0
1512529382.6281717,30449,2.0
1512529383.0978749,30458,1.0
1512529384.6281085,30488,1.0
1512529385.648616,30508,1.0
1512529386.8153605,30531,-1.0
1512529387.3587794,30542,-1.0
1512529390.5014734,30603,2.0
